source,date_header,sport,time_unix,time,tournament,tournament_url,matchup,watch_url,is_live,streams,embed_url
sport71,"Thursday, December 11, 2025",Football,1765481400000,2025-12-11 14:30:00-05:00,Europa Conference League,https://sport71.pro/?category=RXVyb3BhIENvbmZlcmVuY2UgTGVhZ3Vl,Shelbourne - Crystal Palace,https://vipsrst.shop/sport7/watch/shelbourne-crystal-palace-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/SuperSportVariety3%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/shelbourne-crystal-palace-dec-11'}, {'label': 'Stream: SuperSportVariety3 (SouthAfrica)', 'embed_url': 'https://topembed.pw/channel/SuperSportVariety3%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/shelbourne-crystal-palace-dec-11?id=shelbourne-crystal-palace-dec-11&stream=1'}, {'label': 'Stream: TNTSports2 (UK)', 'embed_url': 'https://topembed.pw/channel/TNTSports2%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/shelbourne-crystal-palace-dec-11?id=shelbourne-crystal-palace-dec-11&stream=2'}, {'label': 'Stream: TNTSports3 (UK)', 'embed_url': 'https://topembed.pw/channel/TNTSports3%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/shelbourne-crystal-palace-dec-11?id=shelbourne-crystal-palace-dec-11&stream=3'}]",https://topembed.pw/channel/SuperSportVariety3%5BSouthAfrica%5D
sport71,"Thursday, December 11, 2025",Football,1765482300000,2025-12-11 14:45:00-05:00,Europa Conference League,https://sport71.pro/?category=RXVyb3BhIENvbmZlcmVuY2UgTGVhZ3Vl,Aberdeen - Strasbourg,https://vipsrst.shop/sport7/watch/aberdeen-strasbourg-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/TNTSports4%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/aberdeen-strasbourg-dec-11'}, {'label': 'Stream: TNTSports4 (UK)', 'embed_url': 'https://topembed.pw/channel/TNTSports4%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/aberdeen-strasbourg-dec-11?id=aberdeen-strasbourg-dec-11&stream=1'}]",https://topembed.pw/channel/TNTSports4%5BUK%5D
sport71,"Thursday, December 11, 2025",Football,1765482300000,2025-12-11 14:45:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,Basel - Aston Villa,https://vipsrst.shop/sport7/watch/basel-aston-villa-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/ArenaSport7%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/basel-aston-villa-dec-11'}, {'label': 'Stream: ArenaSport7 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaSport7%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/basel-aston-villa-dec-11?id=basel-aston-villa-dec-11&stream=1'}, {'label': 'Stream: CosmoteSport7 (Greece)', 'embed_url': 'https://topembed.pw/channel/CosmoteSport7%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/basel-aston-villa-dec-11?id=basel-aston-villa-dec-11&stream=2'}, {'label': 'Stream: DigiSport3 (Romania)', 'embed_url': 'https://topembed.pw/channel/DigiSport3%5BRomania%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/basel-aston-villa-dec-11?id=basel-aston-villa-dec-11&stream=3'}, {'label': 'Stream: ESPN (Argentina)', 'embed_url': 'https://topembed.pw/channel/ESPN%5BArgentina%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/basel-aston-villa-dec-11?id=basel-aston-villa-dec-11&stream=4'}, {'label': 'Stream: PrimaSport4 (Romania)', 'embed_url': 'https://topembed.pw/channel/PrimaSport4%5BRomania%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/basel-aston-villa-dec-11?id=basel-aston-villa-dec-11&stream=5'}, {'label': 'Stream: SuperSportGrandstand (SouthAfrica)', 'embed_url': 'https://topembed.pw/channel/SuperSportGrandstand%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/basel-aston-villa-dec-11?id=basel-aston-villa-dec-11&stream=6'}, {'label': 'Stream: SuperSportPremierLeague (SouthAfrica)', 'embed_url': 'https://topembed.pw/channel/SuperSportPremierLeague%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/basel-aston-villa-dec-11?id=basel-aston-villa-dec-11&stream=7'}, {'label': 'Stream: TNTSports1 (UK)', 'embed_url': 'https://topembed.pw/channel/TNTSports1%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/basel-aston-villa-dec-11?id=basel-aston-villa-dec-11&stream=8'}]",https://topembed.pw/channel/ArenaSport7%5BSerbia%5D
sport71,"Thursday, December 11, 2025",Football,1765482900000,2025-12-11 14:55:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,Brann - Fenerbahce,https://vipsrst.shop/sport7/watch/brann-fenerbahce-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/ArenaSport6%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/brann-fenerbahce-dec-11'}, {'label': 'Stream: ArenaSport6 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaSport6%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/brann-fenerbahce-dec-11?id=brann-fenerbahce-dec-11&stream=1'}, {'label': 'Stream: DigiSport4 (Romania)', 'embed_url': 'https://topembed.pw/channel/DigiSport4%5BRomania%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/brann-fenerbahce-dec-11?id=brann-fenerbahce-dec-11&stream=2'}, {'label': 'Stream: SuperSportVariety1 (SouthAfrica)', 'embed_url': 'https://topembed.pw/channel/SuperSportVariety1%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/brann-fenerbahce-dec-11?id=brann-fenerbahce-dec-11&stream=3'}]",https://topembed.pw/channel/ArenaSport6%5BSerbia%5D
sport71,"Thursday, December 11, 2025",Football,1765482900000,2025-12-11 14:55:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,Celta Vigo - Bologna,https://vipsrst.shop/sport7/watch/celta-vigo-bologna-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/ArenaPremium3%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celta-vigo-bologna-dec-11'}, {'label': 'Stream: ArenaPremium3 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaPremium3%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celta-vigo-bologna-dec-11?id=celta-vigo-bologna-dec-11&stream=1'}, {'label': 'Stream: CosmoteSport4 (Greece)', 'embed_url': 'https://topembed.pw/channel/CosmoteSport4%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celta-vigo-bologna-dec-11?id=celta-vigo-bologna-dec-11&stream=2'}, {'label': 'Stream: SuperSportLaLiga (SouthAfrica)', 'embed_url': 'https://topembed.pw/channel/SuperSportLaLiga%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celta-vigo-bologna-dec-11?id=celta-vigo-bologna-dec-11&stream=3'}]",https://topembed.pw/channel/ArenaPremium3%5BSerbia%5D
sport71,"Thursday, December 11, 2025",Football,1765482900000,2025-12-11 14:55:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,FC Porto - Malmo FF,https://vipsrst.shop/sport7/watch/fc-porto-malmo-ff-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/ArenaSport4%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fc-porto-malmo-ff-dec-11'}, {'label': 'Stream: ArenaSport4 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaSport4%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fc-porto-malmo-ff-dec-11?id=fc-porto-malmo-ff-dec-11&stream=1'}, {'label': 'Stream: CosmoteSport6 (Greece)', 'embed_url': 'https://topembed.pw/channel/CosmoteSport6%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fc-porto-malmo-ff-dec-11?id=fc-porto-malmo-ff-dec-11&stream=2'}, {'label': 'Stream: SportTV5 (Portugal)', 'embed_url': 'https://topembed.pw/channel/SportTV5%5BPortugal%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fc-porto-malmo-ff-dec-11?id=fc-porto-malmo-ff-dec-11&stream=3'}]",https://topembed.pw/channel/ArenaSport4%5BSerbia%5D
sport71,"Thursday, December 11, 2025",Football,1765482900000,2025-12-11 14:55:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,FC Steaua Bucuresti - Feyenoord,https://vipsrst.shop/sport7/watch/fc-steaua-bucuresti-feyenoord-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/CosmoteSport8%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fc-steaua-bucuresti-feyenoord-dec-11'}, {'label': 'Stream: CosmoteSport8 (Greece)', 'embed_url': 'https://topembed.pw/channel/CosmoteSport8%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fc-steaua-bucuresti-feyenoord-dec-11?id=fc-steaua-bucuresti-feyenoord-dec-11&stream=1'}, {'label': 'Stream: DigiSport1 (Romania)', 'embed_url': 'https://topembed.pw/channel/DigiSport1%5BRomania%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fc-steaua-bucuresti-feyenoord-dec-11?id=fc-steaua-bucuresti-feyenoord-dec-11&stream=2'}, {'label': 'Stream: PrimaSport1 (Romania)', 'embed_url': 'https://topembed.pw/channel/PrimaSport1%5BRomania%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fc-steaua-bucuresti-feyenoord-dec-11?id=fc-steaua-bucuresti-feyenoord-dec-11&stream=3'}, {'label': 'Stream: ZiggoSport (Netherlands)', 'embed_url': 'https://topembed.pw/channel/ZiggoSport%5BNetherlands%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fc-steaua-bucuresti-feyenoord-dec-11?id=fc-steaua-bucuresti-feyenoord-dec-11&stream=4'}]",https://topembed.pw/channel/CosmoteSport8%5BGreece%5D
sport71,"Thursday, December 11, 2025",Football,1765482900000,2025-12-11 14:55:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,Freiburg - Salzburg,https://vipsrst.shop/sport7/watch/freiburg-salzburg-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/ArenaSport5%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/freiburg-salzburg-dec-11'}, {'label': 'Stream: ArenaSport5 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaSport5%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/freiburg-salzburg-dec-11?id=freiburg-salzburg-dec-11&stream=1'}]",https://topembed.pw/channel/ArenaSport5%5BSerbia%5D
sport71,"Thursday, December 11, 2025",Football,1765482900000,2025-12-11 14:55:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,Lyon - Go Ahead Eagles,https://vipsrst.shop/sport7/watch/lyon-go-ahead-eagles-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/ESPN3%5BArgentina%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/lyon-go-ahead-eagles-dec-11'}, {'label': 'Stream: ESPN3 (Argentina)', 'embed_url': 'https://topembed.pw/channel/ESPN3%5BArgentina%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/lyon-go-ahead-eagles-dec-11?id=lyon-go-ahead-eagles-dec-11&stream=1'}, {'label': 'Stream: ZiggoSport2 (Netherlands)', 'embed_url': 'https://topembed.pw/channel/ZiggoSport2%5BNetherlands%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/lyon-go-ahead-eagles-dec-11?id=lyon-go-ahead-eagles-dec-11&stream=2'}, {'label': 'Stream: ZiggoSport3 (Netherlands)', 'embed_url': 'https://topembed.pw/channel/ZiggoSport3%5BNetherlands%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/lyon-go-ahead-eagles-dec-11?id=lyon-go-ahead-eagles-dec-11&stream=3'}]",https://topembed.pw/channel/ESPN3%5BArgentina%5D
sport71,"Thursday, December 11, 2025",Football,1765483200000,2025-12-11 15:00:00-05:00,Europa Conference League,https://sport71.pro/?category=RXVyb3BhIENvbmZlcmVuY2UgTGVhZ3Vl,Rapid Vienna - Omonia,https://vipsrst.shop/sport7/watch/rapid-vienna-omonia-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/CosmoteSport9%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/rapid-vienna-omonia-dec-11'}, {'label': 'Stream: CosmoteSport9 (Greece)', 'embed_url': 'https://topembed.pw/channel/CosmoteSport9%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/rapid-vienna-omonia-dec-11?id=rapid-vienna-omonia-dec-11&stream=1'}]",https://topembed.pw/channel/CosmoteSport9%5BGreece%5D
sport71,"Thursday, December 11, 2025",Football,1765483200000,2025-12-11 15:00:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,Celtic - AS Roma,https://vipsrst.shop/sport7/watch/celtic-as-roma-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/CBSSportsNetwork%5BUSA%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celtic-as-roma-dec-11'}, {'label': 'Stream: CBSSportsNetwork (USA)', 'embed_url': 'https://topembed.pw/channel/CBSSportsNetwork%5BUSA%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celtic-as-roma-dec-11?id=celtic-as-roma-dec-11&stream=1'}, {'label': 'Stream: TUDN (USA)', 'embed_url': 'https://topembed.pw/channel/TUDN%5BUSA%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celtic-as-roma-dec-11?id=celtic-as-roma-dec-11&stream=2'}, {'label': 'Stream: ArenaPremium2 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaPremium2%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celtic-as-roma-dec-11?id=celtic-as-roma-dec-11&stream=3'}, {'label': 'Stream: CosmoteSport3 (Greece)', 'embed_url': 'https://topembed.pw/channel/CosmoteSport3%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celtic-as-roma-dec-11?id=celtic-as-roma-dec-11&stream=4'}, {'label': 'Stream: DigiSport2 (Romania)', 'embed_url': 'https://topembed.pw/channel/DigiSport2%5BRomania%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celtic-as-roma-dec-11?id=celtic-as-roma-dec-11&stream=5'}, {'label': 'Stream: ESPN2 (Argentina)', 'embed_url': 'https://topembed.pw/channel/ESPN2%5BArgentina%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celtic-as-roma-dec-11?id=celtic-as-roma-dec-11&stream=6'}, {'label': 'Stream: SkySportTopEvent (Germany)', 'embed_url': 'https://topembed.pw/channel/SkySportTopEvent%5BGermany%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celtic-as-roma-dec-11?id=celtic-as-roma-dec-11&stream=7'}, {'label': 'Stream: SuperSportFootball (SouthAfrica)', 'embed_url': 'https://topembed.pw/channel/SuperSportFootball%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celtic-as-roma-dec-11?id=celtic-as-roma-dec-11&stream=8'}, {'label': 'Stream: TNTSportsUltimate (UK)', 'embed_url': 'https://topembed.pw/channel/TNTSportsUltimate%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/celtic-as-roma-dec-11?id=celtic-as-roma-dec-11&stream=9'}]",https://topembed.pw/channel/CBSSportsNetwork%5BUSA%5D
sport71,"Thursday, December 11, 2025",Football,1765483200000,2025-12-11 15:00:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,Panathinaikos - Plzen,https://vipsrst.shop/sport7/watch/panathinaikos-plzen-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/ArenaSport8%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/panathinaikos-plzen-dec-11'}, {'label': 'Stream: ArenaSport8 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaSport8%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/panathinaikos-plzen-dec-11?id=panathinaikos-plzen-dec-11&stream=1'}, {'label': 'Stream: CosmoteSport5 (Greece)', 'embed_url': 'https://topembed.pw/channel/CosmoteSport5%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/panathinaikos-plzen-dec-11?id=panathinaikos-plzen-dec-11&stream=2'}]",https://topembed.pw/channel/ArenaSport8%5BSerbia%5D
sport71,"Thursday, December 11, 2025",Football,1765488600000,2025-12-11 16:30:00-05:00,Bolivia Division Profesional,https://sport71.pro/?category=Qm9saXZpYSBEaXZpc2lvbiBQcm9mZXNpb25hbA%3D%3D,Universitario de Vinto - Independiente,https://vipsrst.shop/sport7/watch/universitario-de-vinto-independiente-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/exunivente', 'watch_url': 'https://vipsrst.shop/sport7/watch/universitario-de-vinto-independiente-dec-11'}, {'label': 'Stream: Sport7 (te)', 'embed_url': 'https://topembed.pw/channel/exunivente', 'watch_url': 'https://vipsrst.shop/sport7/watch/universitario-de-vinto-independiente-dec-11?id=universitario-de-vinto-independiente-dec-11&stream=1'}]",https://topembed.pw/channel/exunivente
sport71,"Thursday, December 11, 2025",Football,1765490400000,2025-12-11 17:00:00-05:00,Ecuador Liga Pro,https://sport71.pro/?category=RWN1YWRvciBMaWdhIFBybw%3D%3D,Ind del Valle - LDU Quito,https://vipsrst.shop/sport7/watch/ind-del-valle-ldu-quito-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/exinddeito', 'watch_url': 'https://vipsrst.shop/sport7/watch/ind-del-valle-ldu-quito-dec-11'}, {'label': 'Stream: Sport7 (to)', 'embed_url': 'https://topembed.pw/channel/exinddeito', 'watch_url': 'https://vipsrst.shop/sport7/watch/ind-del-valle-ldu-quito-dec-11?id=ind-del-valle-ldu-quito-dec-11&stream=1'}]",https://topembed.pw/channel/exinddeito
sport71,"Thursday, December 11, 2025",Snooker,1765457100000,2025-12-11 07:45:00-05:00,Snooker Shoot Out,https://sport71.pro/?category=U25vb2tlciBTaG9vdCBPdXQ%3D,"Wu Yize - Craig Steadman
        Snooker Shoot Out",https://vipsrst.shop/sport7/watch/wu-yize-craig-steadman-snooker-shoot-out-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/Eurosport1%5BGermany%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/wu-yize-craig-steadman-snooker-shoot-out-dec-11'}, {'label': 'Stream: Eurosport1 (Germany)', 'embed_url': 'https://topembed.pw/channel/Eurosport1%5BGermany%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/wu-yize-craig-steadman-snooker-shoot-out-dec-11?id=wu-yize-craig-steadman-snooker-shoot-out-dec-11&stream=1'}, {'label': 'Stream: Eurosport1 (Spain)', 'embed_url': 'https://topembed.pw/channel/Eurosport1%5BSpain%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/wu-yize-craig-steadman-snooker-shoot-out-dec-11?id=wu-yize-craig-steadman-snooker-shoot-out-dec-11&stream=2'}, {'label': 'Stream: TNTSports1 (UK)', 'embed_url': 'https://topembed.pw/channel/TNTSports1%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/wu-yize-craig-steadman-snooker-shoot-out-dec-11?id=wu-yize-craig-steadman-snooker-shoot-out-dec-11&stream=3'}, {'label': 'Stream: TNTSports2 (UK)', 'embed_url': 'https://topembed.pw/channel/TNTSports2%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/wu-yize-craig-steadman-snooker-shoot-out-dec-11?id=wu-yize-craig-steadman-snooker-shoot-out-dec-11&stream=4'}]",https://topembed.pw/channel/Eurosport1%5BGermany%5D
sport71,"Thursday, December 11, 2025",Snooker,1765478700000,2025-12-11 13:45:00-05:00,Snooker Shoot Out,https://sport71.pro/?category=U25vb2tlciBTaG9vdCBPdXQ%3D,"Oliver Lines - Mark Lloyd
        Snooker Shoot Out",https://vipsrst.shop/sport7/watch/oliver-lines-mark-lloyd-snooker-shoot-out-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/Eurosport1%5BGermany%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/oliver-lines-mark-lloyd-snooker-shoot-out-dec-11'}, {'label': 'Stream: Eurosport1 (Germany)', 'embed_url': 'https://topembed.pw/channel/Eurosport1%5BGermany%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/oliver-lines-mark-lloyd-snooker-shoot-out-dec-11?id=oliver-lines-mark-lloyd-snooker-shoot-out-dec-11&stream=1'}, {'label': 'Stream: Eurosport1 (Spain)', 'embed_url': 'https://topembed.pw/channel/Eurosport1%5BSpain%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/oliver-lines-mark-lloyd-snooker-shoot-out-dec-11?id=oliver-lines-mark-lloyd-snooker-shoot-out-dec-11&stream=2'}]",https://topembed.pw/channel/Eurosport1%5BGermany%5D
sport71,"Thursday, December 11, 2025",Snooker,1765479600000,2025-12-11 14:00:00-05:00,Snooker,https://sport71.pro/?category=U25vb2tlcg%3D%3D,Snooker Shoot-Out,https://vipsrst.shop/sport7/watch/snooker-shootout-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/exsnookout', 'watch_url': 'https://vipsrst.shop/sport7/watch/snooker-shootout-dec-11'}, {'label': 'Stream: Sport7 (ut)', 'embed_url': 'https://topembed.pw/channel/exsnookout', 'watch_url': 'https://vipsrst.shop/sport7/watch/snooker-shootout-dec-11?id=snooker-shootout-dec-11&stream=1'}]",https://topembed.pw/channel/exsnookout
sport71,"Thursday, December 11, 2025",Cricket,1765459800000,2025-12-11 08:30:00-05:00,Twenty20 International,https://sport71.pro/?category=VHdlbnR5MjAgSW50ZXJuYXRpb25hbA%3D%3D,India - South Africa,https://vipsrst.shop/sport7/watch/india-south-africa-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/WillovTV%5BUSA%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/india-south-africa-dec-11'}, {'label': 'Stream: WillovTV (USA)', 'embed_url': 'https://topembed.pw/channel/WillovTV%5BUSA%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/india-south-africa-dec-11?id=india-south-africa-dec-11&stream=1'}, {'label': 'Stream: SuperSportCricket (SouthAfrica)', 'embed_url': 'https://topembed.pw/channel/SuperSportCricket%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/india-south-africa-dec-11?id=india-south-africa-dec-11&stream=2'}, {'label': 'Stream: SuperSportGrandstand (SouthAfrica)', 'embed_url': 'https://topembed.pw/channel/SuperSportGrandstand%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/india-south-africa-dec-11?id=india-south-africa-dec-11&stream=3'}, {'label': 'Stream: TNTSports3 (UK)', 'embed_url': 'https://topembed.pw/channel/TNTSports3%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/india-south-africa-dec-11?id=india-south-africa-dec-11&stream=4'}, {'label': 'Stream: Sport7 (11)', 'embed_url': 'https://topembed.pw/channel/exindiach11', 'watch_url': 'https://vipsrst.shop/sport7/watch/india-south-africa-dec-11?id=india-south-africa-dec-11&stream=5'}, {'label': 'Stream: Sport7 (22)', 'embed_url': 'https://topembed.pw/channel/exindiach22', 'watch_url': 'https://vipsrst.shop/sport7/watch/india-south-africa-dec-11?id=india-south-africa-dec-11&stream=6'}]",https://topembed.pw/channel/WillovTV%5BUSA%5D
sport71,"Thursday, December 11, 2025",Cricket,1765463100000,2025-12-11 09:25:00-05:00,DP World International League T20,https://sport71.pro/?category=RFAgV29ybGQgSW50ZXJuYXRpb25hbCBMZWFndWUgVDIw,ILT20,https://vipsrst.shop/sport7/watch/ilt20-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/SkySportsCricket%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/ilt20-dec-11'}, {'label': 'Stream: SkySportsCricket (UK)', 'embed_url': 'https://topembed.pw/channel/SkySportsCricket%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/ilt20-dec-11?id=ilt20-dec-11&stream=1'}, {'label': 'Stream: SkySportsMainEvent (UK)', 'embed_url': 'https://topembed.pw/channel/SkySportsMainEvent%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/ilt20-dec-11?id=ilt20-dec-11&stream=2'}]",https://topembed.pw/channel/SkySportsCricket%5BUK%5D
sport71,"Thursday, December 11, 2025",Cricket,1765463400000,2025-12-11 09:30:00-05:00,International League T20,https://sport71.pro/?category=SW50ZXJuYXRpb25hbCBMZWFndWUgVDIw,Abu Dhabi Knight Riders - MI Emirates,https://vipsrst.shop/sport7/watch/abu-dhabi-knight-riders-mi-emirates-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/SkySportsCricket%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/abu-dhabi-knight-riders-mi-emirates-dec-11'}, {'label': 'Stream: SkySportsCricket (UK)', 'embed_url': 'https://topembed.pw/channel/SkySportsCricket%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/abu-dhabi-knight-riders-mi-emirates-dec-11?id=abu-dhabi-knight-riders-mi-emirates-dec-11&stream=1'}, {'label': 'Stream: SkySportsMainEvent (UK)', 'embed_url': 'https://topembed.pw/channel/SkySportsMainEvent%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/abu-dhabi-knight-riders-mi-emirates-dec-11?id=abu-dhabi-knight-riders-mi-emirates-dec-11&stream=2'}, {'label': 'Stream: Sport7 (es)', 'embed_url': 'https://topembed.pw/channel/exabudhtes', 'watch_url': 'https://vipsrst.shop/sport7/watch/abu-dhabi-knight-riders-mi-emirates-dec-11?id=abu-dhabi-knight-riders-mi-emirates-dec-11&stream=3'}]",https://topembed.pw/channel/SkySportsCricket%5BUK%5D
